,code_player,dreamteam_count,form,in_dreamteam,now_cost,photo,points_per_game,selected_by_percent,status,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,full_name,id_player,club_name,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,singular_name,squad_select,squad_min_play,squad_max_play,event_next_first,team,team_h_difficulty_next_first,team_a_difficulty_next_first,h_a_next_first,next_1,event_next_second,team_h_difficulty_next_second,team_a_difficulty_next_second,h_a_next_second,next_2,event_third,team_h_difficulty_third,team_a_difficulty_third,h_a_third,next_3,points_by_diff
120,93284,0,0.0,False,5.0,93284,0.0,0.1,u,0,3828,0,14983,134,0.0,0.0,Andone,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,573,71,570,73,557,69,576,73,Florin Andone,4,Brighton,3,1140,1180,1140,1180,1090,1130,Forward,3,1,3,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,0.0
121,204676,0,0.0,False,4.5,204676,0.0,0.4,u,0,77446,0,72118,1421,0.0,0.0,Zeqiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,507,60,499,61,475,56,511,62,Andi Zeqiri,4,Brighton,3,1140,1180,1140,1180,1090,1130,Forward,3,1,3,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,0.0
122,106757,0,0.0,False,4.5,106757,0.0,0.5,a,0,56158,1424,20834,2082,0.0,0.0,Locadia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,490,56,482,57,453,52,495,58,Jürgen Locadia,4,Brighton,3,1140,1180,1140,1180,1090,1130,Forward,3,1,3,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,0.0
123,61933,1,4.5,False,4.3,61933,5.0,23.8,a,35,1957453,70639,441201,13766,1.0,8.1,Duffy,630,1,1,3,5,0,0,0,2,0,0,3,154,188.0,17.9,168.0,37.5,13,1,251,74,45,1,51,7,Shane Duffy,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,2.5
124,78916,0,2.0,False,4.4,78916,2.7,0.0,a,8,2007,721,2247,121,0.5,1.8,Burn,155,0,0,1,1,0,0,0,0,0,0,0,31,29.0,12.8,6.0,4.8,295,114,284,88,303,95,325,113,Dan Burn,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,1.35
125,83299,0,5.0,False,5.0,83299,4.1,4.4,a,29,111279,14200,230720,4521,1.0,5.8,Dunk,630,0,0,3,5,0,0,0,0,0,0,4,141,117.8,21.0,45.0,18.3,86,32,243,73,165,39,167,49,Lewis Dunk,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,2.05
126,110735,0,0.2,False,4.4,110735,2.2,0.2,d,9,18201,17,44697,852,0.0,2.0,Webster,306,0,0,1,3,0,0,0,1,0,0,0,51,87.2,17.8,0.0,10.5,147,61,253,76,421,167,250,80,Adam Webster,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,1.1
127,111478,0,4.8,False,4.4,111478,4.0,1.3,a,20,42824,5086,213388,6422,1.1,4.5,Veltman,405,0,1,2,3,0,0,0,3,0,0,3,86,78.8,74.1,5.0,15.8,174,73,103,24,311,100,192,62,Joël Veltman,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,2.0
128,209362,0,0.0,False,4.0,209362,0.0,0.0,u,0,0,0,433,7,0.0,0.0,Bernardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,148,409,150,368,130,429,150,Bernardo Fernandes Da Silva Junior,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,0.0
129,232792,0,0.0,False,4.4,232792,0.0,0.4,a,0,13001,921,26258,856,0.0,0.0,Lamptey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,184,466,185,437,177,484,185,Tariq Lamptey,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,0.0
130,442229,0,0.0,False,4.0,442229,0.0,0.0,u,0,3903,0,4501,108,0.0,0.0,Karbownik,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,437,156,423,158,383,139,443,158,Michal Karbownik,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,0.0
131,433589,0,0.0,False,4.0,433589,0.0,0.2,a,0,16429,339,8609,598,0.0,0.0,Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,433,153,419,155,379,136,439,155,Haydon Roberts,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,0.0
132,179268,0,4.8,False,5.0,179268,4.8,0.8,a,19,78722,14725,24107,1472,1.0,3.8,Cucurella,351,0,0,2,2,0,0,0,1,0,0,4,83,72.2,96.1,4.0,17.2,186,77,75,18,321,109,178,56,Marc Cucurella,4,Brighton,3,1140,1180,1140,1180,1090,1130,Defender,5,3,5,8,Brighton,3.0,2,a,Norwich,9,4,3,h,Man City,10,3,5,a,Liverpool,2.4
133,98747,0,2.8,False,5.4,98747,2.6,2.9,a,18,45015,1061,127647,5763,0.5,3.3,Pope,630,0,0,1,11,0,0,0,0,0,20,0,121,156.4,0.0,0.0,15.8,40,10,585,64,579,63,195,9,Nick Pope,5,Burnley,2,1050,1060,1050,1070,1060,1100,Goalkeeper,2,1,1,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.52
134,168399,0,0.0,False,4.4,168399,0.0,0.1,a,0,1531,168,4762,162,0.0,0.0,Norris,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,55,457,37,426,33,475,55,Will Norris,5,Burnley,2,1050,1060,1050,1070,1060,1100,Goalkeeper,2,1,1,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.0
135,220037,0,0.0,False,4.5,220037,0.0,0.0,u,0,0,0,354,9,0.0,0.0,Peacock-Farrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,515,63,507,50,483,46,519,63,Bailey Peacock-Farrell,5,Burnley,2,1050,1060,1050,1070,1060,1100,Goalkeeper,2,1,1,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.0
136,20066,0,0.0,False,4.5,20066,0.0,0.2,a,0,2468,79,9063,179,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484,59,472,41,442,37,489,59,Wayne Hennessey,5,Burnley,2,1050,1060,1050,1070,1060,1100,Goalkeeper,2,1,1,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.0
137,40145,0,0.0,False,4.5,40145,2.0,0.2,a,4,10728,357,10964,483,0.0,0.9,Cork,174,0,0,0,4,0,0,0,0,0,0,0,10,4.6,1.8,13.0,2.0,367,165,334,171,264,140,361,166,Jack Cork,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.4
138,40845,0,0.0,False,4.5,40845,0.0,0.0,i,0,1815,228,2125,88,0.0,0.0,Stephens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,486,185,476,189,446,176,491,187,Dale Stephens,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.0
139,60551,0,2.5,False,5.4,60551,3.2,0.4,a,19,24410,536,45849,2415,0.5,3.5,Westwood,540,0,2,1,9,0,0,0,2,0,0,2,93,97.6,144.7,59.0,30.2,121,44,39,26,130,69,75,43,Ashley Westwood,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.64
140,60586,0,1.8,False,5.5,60586,1.9,0.1,d,13,4225,54,5617,350,0.3,2.4,Gudmundsson,436,0,1,1,9,0,0,0,2,0,0,0,43,57.6,69.8,35.0,16.1,226,86,112,68,195,102,188,91,Johann Berg Gudmundsson,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.38
141,172782,0,1.8,False,4.4,172782,1.6,3.0,a,11,157007,30029,215780,15992,0.4,2.5,Brownhill,551,0,0,1,9,0,0,0,3,0,0,0,71,96.2,116.4,79.0,29.3,125,46,56,38,100,55,76,44,Josh Brownhill,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.32
142,217401,0,0.0,False,4.5,217401,0.0,0.0,u,0,0,0,191,3,0.0,0.0,Benson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,513,197,505,201,481,192,517,199,Josh Benson,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.0
143,433154,0,2.2,False,5.9,433154,2.3,0.2,a,16,15999,313,21427,1453,0.4,2.7,McNeil,614,0,0,1,11,0,0,0,0,0,0,1,104,158.4,160.9,86.0,40.6,38,16,27,17,94,53,41,27,Dwight McNeil,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.45999999999999996
144,17349,0,0.8,False,5.0,17349,0.8,0.0,a,3,934,76,592,63,0.2,0.6,Lennon,103,0,0,0,1,0,0,0,1,0,0,0,7,8.6,2.5,30.0,4.1,349,152,330,169,211,110,333,150,Aaron Lennon,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.16
145,149519,0,1.5,False,6.0,149519,3.0,0.0,d,6,4491,118,2693,341,0.2,1.0,Cornet,78,1,0,0,1,0,0,0,1,0,0,0,23,42.8,16.2,42.0,10.1,270,105,262,142,172,91,257,119,Maxwel Cornet,5,Burnley,2,1050,1060,1050,1070,1060,1100,Midfielder,5,2,5,8,Burnley,2.0,5,a,Man City,9,2,2,a,Southampton,10,2,2,h,Brentford,0.6
